CountryName,CountryCode,Date,PolicyType,PolicyValue,Flag,Notes
Dominica,DMA,20201202,C8: International travel controls,2,,"Protocols updated 18 Nov 2020 - https://web.archive.org/web/20201208174918/https://dominica.gov.dm/images/documents/Travelprotocols_Portrait_rv8_Nov8.pdf.     There are four levels - CARICOM Bubble, Low Risk, Medium Risk, High Risk.     High Risk (most restrictive) must:   Submit a health questionnaire.   Upload a negative PCR test that is from the last 24-72 hours prior to arrival.   Get a Rapid Diagnostic Test upon arrival.   If positive, must get PCR test immediately and will be quarantined in government facility.   If negative, will be quarantined for 5 days.   After 5 days another PCR test is administered.   If positive, will be quarantined in government facility.   If negative, can be medically cleared. "
Dominica,DMA,20201202,H3: Contact tracing,2,,"""Contact tracing is ongoing""    https://web.archive.org/web/20201208180929/http://www.dominica.gov.dm/updates"
Dominica,DMA,20201207,C1: School closing,1,1,"The schools are fully open with social distancing measures in place. Please see: https://archive.vn/QR2yu"
Dominica,DMA,20201207,C2: Workplace closing,1,1,"Establishments such as restaurants and bars, where tables cannot be occupied by more than 10 people and always respecting the sanitary protocols of the sector, such as not exceeding 70% of the total capacity of the premises.  Please see: https://web.archive.org/web/20201221140355/https://presidencia.gob.do/noticias/la-portavoz-de-la-presidencia-detalla-el-alcance-de-las-medidas-del-toque-de-queda"
Dominica,DMA,20201207,C3: Cancel public events,2,1,"“Regarding the gathering of people, it has been prohibited for more than 10 people to gather in public and private spaces for public use. This means that in these spaces more than 10 people can coincide at the same time, but they cannot gather in groups larger than that amount, as would happen in a shopping plaza, a transport station or a park ”.  Please see:   https://web.archive.org/web/20201221140355/https://presidencia.gob.do/noticias/la-portavoz-de-la-presidencia-detalla-el-alcance-de-las-medidas-del-toque-de-queda  Gatherings of between 50 and 199 people needs to be permitted by the chief of police. Please see: https://web.archive.org/web/20201221142001/https://dominicanewsonline.com/news/homepage/news/police-reiterate-warning-against-mass-gatherings-minister-refuses-to-confirm-or-deny-talk-of-more-stringent-measures/     There is an application form. See: https://web.archive.org/web/20201221135749/http://dominica.gov.dm/images/documents/Safe_Event_Checklist_Rev_2_Nov_1220_v4.pdf"
Dominica,DMA,20201207,C4: Restrictions on gatherings,3,1,"According to the Director of Communication and spokesperson for the Presidency, Milagros Germán, “Regarding the gathering of people, it has been prohibited for more than 10 people to gather in public and private spaces for public use. This means that in these spaces more than 10 people can coincide at the same time, but they cannot gather in groups larger than that amount, as would happen in a shopping plaza, a transport station or a park ”.    The same restriction applies to establishments such as restaurants and bars, where tables cannot be occupied by more than 10 people and always respecting the sanitary protocols of the sector, such as not exceeding 70% of the total capacity of the premises. Please see: https://web.archive.org/web/20201221140355/https://presidencia.gob.do/noticias/la-portavoz-de-la-presidencia-detalla-el-alcance-de-las-medidas-del-toque-de-queda     However, there is an application form that needs to be filled if one intends to host a gathering of between 50 and 199 people. Please see: https://web.archive.org/web/20201221135749/http://dominica.gov.dm/images/documents/Safe_Event_Checklist_Rev_2_Nov_1220_v4.pdf  "
Dominica,DMA,20201207,C5: Close public transport,0,,"Masks are required in public transportation according to the US Embassy in Dominica's website. Please see: https://web.archive.org/web/20201221134212/https://do.usembassy.gov/u-s-citizen-services/covid-19-information/"
Dominica,DMA,20201207,C6: Stay at home requirements,2,1,"At the press conference held in the Green Room of the National Palace, together with the legal consultant of the Executive Power, Antoliano Peralta Romero, the presidential spokesperson referred to the mode of curfew hours and the limits of meetings in public and private spaces for public use.    ""After the concerns expressed by some sectors of society, we have deemed it pertinent to make the following clarifications regarding the new social distancing measures adopted by the Government this December 15 through Decree 698-20,"" said Germán.      Here are the details:    ""Now we have two different hours for the curfew, depending on the locality. On the one hand, in the National District and the provinces of Santo Domingo, Santiago, Duarte, La Vega and Puerto Plata this applies every day from 7:00 pm to 5:00 am ”, explained Germán.      While, in the rest of the country, the curfew applies from Monday to Friday from 9:00 p.m. to 5:00 a.m. and Saturdays, Sundays and holidays from 7:00 p.m. to 5:00 a.m.     The spokesperson for the Presidency clarified the limitations of the new measures in relation to transfer to homes. “At these times that we have indicated, all curfew restrictions begin to apply, including the closure of public spaces, with the only exception that those days and places in which the curfew begins at 7: 00 pm, a two-hour grace period has been granted, that is, until 9:00 pm with the exclusive purpose that people can move quietly home, without the anguish that they will be detained for reasons beyond their control, such as the traffic jams that usually take place in hours close to curfew ”.    He added: “Regarding the gathering of people, it has been prohibited for more than 10 people to gather in public and private spaces for public use. This means that in these spaces more than 10 people can coincide at the same time, but they cannot gather in groups larger than that amount, as would happen in a shopping plaza, a transport station or a park ”.    The same restriction applies to establishments such as restaurants and bars, where tables cannot be occupied by more than 10 people and always respecting the sanitary protocols of the sector, such as not exceeding 70% of the total capacity of the premises.      “Finally, we wish to highlight that all the traffic exceptions during the curfew hours that we had previously, such as those relating to doctors and nurses and other health personnel, the one relating to international passengers heading or they return from the airport or the operators of vehicles dedicated to the distribution of food, supplies, fuels and other essential products, among other cases that can be detailed in article 4 of Decree 698-20, ""he said.    https://web.archive.org/web/20201221140355/https://presidencia.gob.do/noticias/la-portavoz-de-la-presidencia-detalla-el-alcance-de-las-medidas-del-toque-de-queda  "
Dominica,DMA,20201207,C7: Restrictions on internal movement,0,,"There are no known restrictions to movement. Please see:  https://web.archive.org/web/20201221134212/https://do.usembassy.gov/u-s-citizen-services/covid-19-information/"
Dominica,DMA,20201207,C8: International travel controls,2,,"According to the UK government's website on travel to Dominica, arrival protocols are in place. Arriving passengers must complete an online questionnaire 24 hours before arrival, and have a PCR swab test with a negative result taken up to 72 hours before arrival. This result must be uploaded and submitted with the questionnaire so that your arrival can be approved by email from the Dominican Ministry of Health. Without this email you will not be allowed to board the flight coming into Dominica.    A pinprick Rapid Diagnostic Test (RDT) will be taken on arrival. If the RDT is negative, then the traveller must self-isolate in a government operated or government certified facility for five days before having a further PCR test. If the RDT is positive, then a further PCR swab test will be carried out. This will be at the traveller’s expense. Further information can be found via the Dominica Hotel and Tourist Association certified booking line at +1 (767) 615-0551.    If the PCR test is positive a mandatory 14 day quarantine will be necessary, in a government facility for which fees will be charged.    The results of the second PCR test are likely to take at least 48 hours. Once a negative test is received the next seven days can be spent at an uncertified premises but the traveller should remain inside and monitor their temperature. Managed tourist activities are possible with strict supervision from certified operators.    Please see: https://web.archive.org/web/20201221141514/https://www.gov.uk/foreign-travel-advice/dominica/entry-requirements"
Dominica,DMA,20201207,E1: Income support,1,1,"There is the Livelihood Grant Assistance Scheme by the government. Please see: https://web.archive.org/web/20201221222351/https://docs.google.com/forms/d/e/1FAIpQLSc1XY3xSfvUB-Qac6nYSm7_4do4WnMKoNzGSPp3bINJPWTiBw/viewform?vc=0&c=0&w=1&flr=0"
Dominica,DMA,20201207,E2: Debt/contract relief,1,,"There was a price of petroleum products released in September. This notice is valid till December 31st, 2020. Please see: https://web.archive.org/web/20201221224021/https://dominica.gov.dm/notices/1121-price-regualtion-petroleum-products-effective-september-21-2020"
Dominica,DMA,20201207,H1: Public information campaigns,2,1,"There is a public campaign and government officials readily canvas for support of the wearing of protective gear. Please see: https://web.archive.org/web/20201221142001/https://dominicanewsonline.com/news/homepage/news/police-reiterate-warning-against-mass-gatherings-minister-refuses-to-confirm-or-deny-talk-of-more-stringent-measures/"
